User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004823,P00327242,M,18-25,4,B,0,1,5,8,,8784
1004824,P00188942,M,26-35,7,C,2,0,8,,,8040
1004825,P00346942,M,26-35,17,B,2,0,1,5,,11847
1004825,P00345742,M,26-35,17,B,2,0,1,2,15,11780
1004827,P00112442,M,36-45,0,C,0,1,6,8,,16129
1004831,P00123742,F,26-35,1,C,1,0,11,,,7393
1004834,P00058142,F,46-50,9,C,1,1,3,4,12,13461
1004834,P00102542,F,46-50,9,C,1,1,8,,,8067
1004837,P00280642,M,26-35,5,B,2,0,11,,,3150
1004837,P00189842,M,26-35,5,B,2,0,3,4,5,10993
1004837,P00036342,M,26-35,5,B,2,0,5,8,,5330
1004842,P00110842,F,36-45,1,C,1,0,1,2,5,19513
1004849,P00223142,F,18-25,4,B,1,0,5,,,8661
1004852,P00113342,M,36-45,0,C,3,1,1,8,17,15710
1004856,P00281742,M,26-35,7,A,1,0,5,8,18,8684
1004857,P00163442,M,26-35,14,C,0,0,6,8,13,8245
1004865,P00111142,F,36-45,14,C,1,1,1,15,16,4390
1004865,P00033942,F,36-45,14,C,1,1,5,,,3742
1004866,P00335242,M,55+,12,C,2,1,5,8,,6877
1004867,P00113342,M,26-35,16,A,3,0,1,8,17,15647
1004867,P00195442,M,26-35,16,A,3,0,5,,,5330
1004867,P00184442,M,26-35,16,A,3,0,1,6,8,11780
1004867,P00182142,M,26-35,16,A,3,0,1,5,6,11539
1004868,P00051942,M,36-45,17,C,1,1,5,6,11,7177
1004870,P00216342,F,36-45,3,C,1,1,3,4,5,10676
1004879,P00282642,M,26-35,3,A,2,0,5,,,3558
1004879,P00277642,M,26-35,3,A,2,0,2,3,10,13035
1004882,P00292842,M,46-50,11,B,2,1,8,17,,7929
1004883,P00085842,F,0-17,10,C,1,0,12,,,1419
1004884,P00110742,M,36-45,14,B,1,0,1,2,8,19684
1004886,P00220142,F,36-45,17,C,0,1,1,15,,15592
1004887,P00283942,M,18-25,2,B,1,1,5,,,7190
1004887,P00352842,M,18-25,2,B,1,1,2,6,15,6582
1004888,P00088542,F,55+,0,B,4+,0,5,12,14,8617
1004888,P00273642,F,55+,0,B,4+,0,8,14,,10005
1004889,P00223942,M,18-25,4,C,3,0,5,8,,7178
1004895,P00136742,F,26-35,3,B,3,0,1,14,16,19483
1004897,P00034042,M,36-45,16,B,3,0,1,2,16,15743
1004898,P00113342,M,26-35,1,B,1,1,1,8,17,19233
1004899,P00102642,M,26-35,12,B,1,1,4,8,9,2160
1004901,P00113142,M,26-35,7,C,1,0,1,5,12,19642
1004901,P00080342,M,26-35,7,C,1,0,1,6,8,15500
1004902,P00186042,M,36-45,14,C,4+,1,4,5,,1486
1004905,P00267742,F,46-50,1,C,3,1,5,,,3654
1004905,P00184942,F,46-50,1,C,3,1,1,8,17,19536
1004905,P00230842,F,46-50,1,C,3,1,8,,,5978
1004906,P00124642,M,51-55,17,B,1,1,16,,,16654
1004907,P00178242,F,51-55,7,B,0,1,8,,,7784
1004908,P00127842,M,36-45,15,C,2,0,1,2,15,15172
1004917,P00129642,M,46-50,0,C,0,1,5,,,8610
1004918,P00286442,F,18-25,12,C,1,0,8,,,7874
1004918,P00173042,F,18-25,12,C,1,0,13,15,16,572
1004921,P00124742,F,26-35,15,B,3,1,10,16,,23275
1004922,P0099242,M,18-25,17,C,1,0,8,14,,7990
1004930,P00114042,M,51-55,17,C,0,1,5,14,,6973
1004931,P00252742,M,51-55,17,C,3,1,8,,,10065
1004933,P00108842,M,26-35,15,B,3,0,5,15,,5374
1004933,P00361342,M,26-35,15,B,3,0,5,,,6910
1004939,P00329442,M,26-35,7,C,0,1,5,8,,5242
1004939,P00298442,M,26-35,7,C,0,1,16,,,8465
1004940,P00082242,F,51-55,11,B,1,0,11,,,4644
1004947,P00059442,M,36-45,17,C,1,1,6,8,16,16533
1004948,P00089342,M,46-50,2,A,1,1,8,,,9823
1004948,P00209142,M,46-50,2,A,1,1,5,8,,6888
1004948,P00024142,M,46-50,2,A,1,1,8,9,14,7826
1004948,P00176842,M,46-50,2,A,1,1,12,14,,1088
1004950,P00100842,M,26-35,16,A,1,1,5,,,7091
1004954,P00348342,M,46-50,0,C,3,1,8,17,,9958
1004957,P00270942,M,26-35,2,A,1,1,1,2,15,11540
1004957,P00316842,M,26-35,2,A,1,1,4,5,,2127
1004958,P00251242,M,18-25,7,B,1,0,5,11,,8725
1004958,P00123842,M,18-25,7,B,1,0,11,15,,4533
1004958,P00034742,M,18-25,7,B,1,0,5,14,17,5292
1004958,P00238642,M,18-25,7,B,1,0,1,5,,15801
1004958,P00018042,M,18-25,7,B,1,0,15,16,,9041
1004961,P00223542,M,26-35,7,C,1,1,1,8,17,12025
1004962,P0097142,M,26-35,6,B,1,0,12,,,1378
1004964,P00245642,M,36-45,0,A,1,1,5,11,12,7163
1004965,P00127442,M,0-17,10,C,1,0,1,2,15,15220
1004967,P00259742,M,18-25,4,C,0,0,8,14,,7762
1004979,P00111742,M,36-45,2,B,1,1,15,,,21074
1004979,P00153842,M,36-45,2,B,1,1,8,14,16,7837
1004979,P00327342,M,36-45,2,B,1,1,16,,,16440
1004979,P00182342,M,36-45,2,B,1,1,1,5,6,11884
1004979,P00366242,M,36-45,2,B,1,1,11,,,1516
1004980,P00114142,M,26-35,1,B,0,0,8,,,6200
1004984,P00329442,M,36-45,0,A,1,1,5,8,,7022
1004985,P00137442,M,36-45,0,C,3,0,8,12,,5876
1004987,P00318742,F,55+,8,A,0,0,1,8,,15244
1004987,P00305142,F,55+,8,A,0,0,1,,,15820
1004990,P00000142,F,26-35,4,B,2,1,3,4,5,8086
1004995,P00251242,M,51-55,20,B,0,1,5,11,,5194
1004995,P00176242,M,51-55,20,B,0,1,8,,,6193
1005000,P00031042,M,26-35,4,B,4+,0,8,,,10054
1005000,P00015642,M,26-35,4,B,4+,0,8,16,17,10010
1005002,P00116842,M,26-35,17,B,1,1,2,5,8,12996
1005005,P00118542,M,46-50,16,B,2,0,5,8,,7026
1005005,P00170442,M,46-50,16,B,2,0,5,,,5313
1005009,P00343042,F,46-50,16,C,1,1,5,18,,8769
1005010,P00328742,M,46-50,15,B,2,1,1,17,,4048
1005011,P00240142,M,18-25,4,B,1,0,5,,,5416
1005011,P00181842,M,18-25,4,B,1,0,11,,,4516
1005011,P00042742,M,18-25,4,B,1,0,5,14,,7132
1005014,P00105142,M,46-50,0,C,0,1,1,2,15,8268
1005015,P00210942,M,36-45,6,B,2,1,5,12,,5309
1005015,P00326542,M,36-45,6,B,2,1,5,,,5220
1005019,P00113242,M,26-35,7,A,4+,0,1,6,8,15299
1005019,P00254142,M,26-35,7,A,4+,0,8,,,7889
1005026,P00070342,M,26-35,17,B,1,1,1,2,14,11867
1005026,P00023142,M,26-35,17,B,1,1,5,14,,1719
1005026,P00176542,M,26-35,17,B,1,1,8,14,17,9847
1005035,P00021342,F,26-35,17,B,1,1,5,8,,5341
1005036,P00263442,M,36-45,7,B,1,1,16,,,12481
1005038,P00211242,M,26-35,20,B,0,0,8,12,,9974
1005039,P00279742,F,36-45,4,B,2,1,16,,,12240
1005039,P00222742,F,36-45,4,B,2,1,8,16,,6132
1005040,P00251842,M,46-50,12,C,1,1,1,15,16,15793
1005042,P00141542,F,18-25,2,A,4+,1,5,,,6938
1005042,P00226742,F,18-25,2,A,4+,1,11,,,6007
1005042,P00151842,F,18-25,2,A,4+,1,4,8,9,2133
1005046,P00247042,M,26-35,16,A,0,0,5,14,,5313
1005046,P00040442,M,26-35,16,A,0,0,5,14,,5313
1005046,P00028442,M,26-35,16,A,0,0,1,8,16,12097
1005046,P00085342,M,26-35,16,A,0,0,10,13,,18801
1005047,P00125942,M,46-50,6,C,1,0,1,2,15,15689
1005053,P00014542,M,26-35,4,C,3,0,8,,,7823
1005054,P00287942,M,36-45,2,B,0,0,8,14,,6098
1005055,P00318142,F,36-45,16,A,2,0,2,,,6550
1005059,P00169742,M,46-50,16,C,1,1,1,8,15,15833
1005061,P00217742,F,18-25,19,C,2,1,5,14,,8578
1005068,P00319342,M,36-45,7,C,2,0,5,8,,5251
1005069,P00015942,F,55+,0,C,3,1,6,10,13,20351
1005070,P00216042,M,26-35,2,A,0,0,5,8,,6881
1005070,P00283242,M,26-35,2,A,0,0,5,8,,7142
1005074,P00150942,M,0-17,0,B,2,0,6,11,13,12542
1005074,P00220342,M,0-17,0,B,2,0,5,,,8872
1005074,P00341342,M,0-17,0,B,2,0,1,8,17,15162
1005075,P00057642,M,51-55,6,C,1,1,1,15,16,19220
1005076,P00118842,M,26-35,3,B,4+,0,5,8,,3650
1005077,P00086342,M,26-35,2,A,0,0,8,,,9733
1005077,P00021042,M,26-35,2,A,0,0,8,14,,9716
1005081,P00085242,F,18-25,4,B,3,0,8,14,17,7908
1005082,P00086642,M,36-45,1,C,4+,0,8,,,9993
1005083,P00018142,M,26-35,4,B,4+,1,5,,,5274
1005084,P00191442,M,18-25,4,B,1,0,1,2,15,4108
1005090,P00150342,F,36-45,19,B,3,1,8,14,,10019
1005090,P00324742,F,36-45,19,B,3,1,2,9,14,9609
1005090,P00288542,F,36-45,19,B,3,1,8,,,7988
1005090,P00225042,F,36-45,19,B,3,1,8,,,7785
1005090,P00196542,F,36-45,19,B,3,1,5,8,14,7136
1005091,P00227142,M,26-35,17,B,1,1,5,,,5316
1005094,P00080342,M,18-25,10,C,4+,1,1,6,8,19252
1005096,P0094142,M,26-35,11,B,2,0,4,5,,1404
1005098,P00101342,M,51-55,7,C,4+,1,6,8,,8239
1005099,P00194442,M,18-25,0,B,3,0,5,,,5304
1005100,P00116042,M,51-55,6,B,1,1,8,,,9901
1005100,P00012242,M,51-55,6,B,1,1,2,4,9,10080
1005100,P00212942,M,51-55,6,B,1,1,5,,,8656
1005100,P00152442,M,51-55,6,B,1,1,8,,,8011
1005100,P00292042,M,51-55,6,B,1,1,8,,,10071
1005100,P00200642,M,51-55,6,B,1,1,10,16,,23267
1005101,P00348442,M,26-35,0,B,1,1,3,12,,3111
1005102,P00177542,M,26-35,12,C,2,0,1,8,,19250
1005102,P00145042,M,26-35,12,C,2,0,1,2,5,15332
1005106,P00000142,F,36-45,1,C,3,1,3,4,5,13675
1005107,P00159542,F,46-50,0,B,0,0,10,15,16,23697
1005108,P00321742,F,26-35,9,B,3,1,5,8,17,5395
1005108,P00291542,F,26-35,9,B,3,1,5,,,3537
1005108,P00087842,F,26-35,9,B,3,1,12,,,1073
1005111,P00072942,M,36-45,2,B,1,1,8,,,9888
1005112,P00019342,M,36-45,13,B,1,0,1,6,15,7710
1005113,P00059142,M,26-35,0,A,3,1,8,14,,4222
1005118,P00153642,M,0-17,10,B,2,0,8,,,9860
1005120,P00240442,M,51-55,7,A,2,0,6,16,,8042
1005126,P00255842,M,26-35,11,B,4+,0,16,,,20457
1005129,P00329542,M,46-50,17,B,1,1,1,15,16,11539
1005131,P00127242,F,26-35,1,B,3,0,1,16,,7692
1005132,P00184042,M,36-45,7,C,1,1,1,8,,19160
1005132,P00348942,M,36-45,7,C,1,1,8,13,,9889
1005136,P00049542,M,26-35,12,B,1,0,8,,,9922
1005137,P00208842,M,18-25,18,C,4+,0,11,16,,6117
1005138,P00115542,M,26-35,17,B,0,0,8,,,6193
1005142,P00343142,M,26-35,1,B,1,1,2,4,,16480
1005151,P00278542,M,18-25,19,C,1,0,8,,,4045
1005153,P00285842,M,26-35,7,B,3,0,5,,,5230
1005153,P00067942,M,26-35,7,B,3,0,5,14,,7165
1005153,P00154242,M,26-35,7,B,3,0,8,,,6013
1005156,P00119442,M,18-25,14,A,1,1,5,,,8819
1005158,P00120042,F,18-25,4,C,4+,0,1,2,,15839
1005161,P00189842,M,26-35,4,C,0,0,3,4,5,8324
1005161,P00316642,M,26-35,4,C,0,0,4,5,,2865
1005163,P00230642,M,46-50,6,B,1,1,5,,,7113
1005163,P00221342,M,46-50,6,B,1,1,1,2,5,15622
1005163,P00050742,M,46-50,6,B,1,1,5,,,1911
1005163,P00284842,M,46-50,6,B,1,1,1,8,17,11620
1005164,P00341342,F,36-45,17,A,0,0,1,8,17,19108
1005166,P00349242,M,51-55,6,B,1,1,8,,,8020
1005172,P00028842,F,36-45,11,B,1,0,6,8,,12333
1005182,P00293342,F,36-45,7,B,4+,1,8,,,8079
1005182,P00235642,F,36-45,7,B,4+,1,8,16,,2129
1005185,P00101342,F,36-45,4,C,1,0,6,8,,16245
1005197,P00338942,F,55+,3,C,3,1,1,8,17,11757
1005198,P00045842,F,18-25,4,B,0,0,5,14,,3573
1005198,P00275642,F,18-25,4,B,0,0,8,,,7920
1005199,P00182142,F,26-35,1,C,0,0,1,5,6,19673
1005202,P00271542,M,18-25,4,C,1,1,18,,,3102
1005206,P00297242,M,36-45,7,C,0,0,7,,,16422
1005208,P00224142,M,26-35,4,A,1,1,8,,,7826
1005209,P00274942,M,51-55,1,C,4+,0,8,,,5921
1005209,P00241642,M,51-55,1,C,4+,0,1,2,11,8075
1005217,P00196742,M,26-35,17,B,3,0,8,,,6003
1005220,P00052842,M,26-35,7,B,4+,0,10,15,,23579
1005220,P00277642,M,26-35,7,B,4+,0,2,3,10,12725
1005220,P00199742,M,26-35,7,B,4+,0,5,16,,7087
1005220,P00324442,M,26-35,7,B,4+,0,11,13,16,7614
1005222,P00329242,M,26-35,12,B,1,0,5,14,,5329
1005240,P00003942,F,26-35,0,C,1,1,5,14,,5167
1005240,P00161942,F,26-35,0,C,1,1,5,8,,7157
1005246,P00036342,F,18-25,0,C,1,1,5,8,,8600
1005250,P00338442,M,51-55,6,B,4+,1,1,16,,11457
1005251,P00109042,F,26-35,17,A,1,1,8,,,8067
1005256,P00177242,M,26-35,16,B,4+,1,12,,,1748
1005256,P0098042,M,26-35,16,B,4+,1,8,,,8006
1005260,P00086442,M,36-45,7,A,1,1,8,13,15,4224
1005260,P00041342,M,36-45,7,A,1,1,11,15,16,3104
1005261,P00147742,M,36-45,12,A,3,0,1,16,,15809
1005261,P00313142,M,36-45,12,A,3,0,8,,,5897
1005263,P00346142,M,36-45,7,B,1,0,1,15,,15310
1005263,P00349742,M,36-45,7,B,1,0,8,,,7939
1005264,P00110942,M,18-25,4,B,4+,0,1,2,,15467
1005264,P00147742,M,18-25,4,B,4+,0,1,16,,15743
1005271,P00046442,F,26-35,0,A,1,0,8,,,5854
1005271,P00278042,F,26-35,0,A,1,0,1,,,11600
1005271,P00034742,F,26-35,0,A,1,0,5,14,17,5351
1005271,P00019042,F,26-35,0,A,1,0,5,8,14,3727
1005272,P00295942,M,26-35,7,A,4+,0,2,5,15,9566
1005273,P00310842,M,55+,20,B,3,1,6,8,10,20389
1005273,P00130742,M,55+,20,B,3,1,1,14,17,8299
1005273,P00211242,M,55+,20,B,3,1,8,12,,7920
1005277,P00246342,M,26-35,20,B,2,0,11,15,,4477
1005277,P00205942,M,26-35,20,B,2,0,5,8,14,5145
1005277,P00102342,M,26-35,20,B,2,0,8,14,17,4096
1005278,P00250842,F,26-35,7,B,1,0,8,,,7932
1005279,P00057942,F,26-35,14,B,2,1,1,2,6,8278
1005281,P00259042,M,26-35,2,A,2,0,5,,,5207
1005281,P00068942,M,26-35,2,A,2,0,5,,,5461
1005282,P00221742,F,18-25,4,B,1,1,1,8,,11582
1005286,P00005142,M,46-50,16,B,0,0,5,,,5266
1005286,P00303842,M,46-50,16,B,0,0,5,8,14,5337
1005287,P00128342,M,26-35,8,C,0,0,5,12,14,1764
1005287,P00303042,M,26-35,8,C,0,0,5,,,6872
1005294,P00139942,M,26-35,2,A,0,1,5,,,7122
1005296,P00121342,F,0-17,0,C,2,0,1,5,18,19685
1005300,P00213242,M,26-35,20,A,0,0,5,8,,8672
1005300,P00295742,M,26-35,20,A,0,0,8,,,5920
1005301,P00345842,M,26-35,17,C,1,1,2,8,14,9932
1005304,P00355142,F,36-45,9,A,4+,1,1,15,,11483
1005305,P00144642,F,18-25,4,C,3,1,1,15,16,11679
1005306,P00250942,F,26-35,17,B,4+,0,11,16,,6138
1005309,P00256642,M,26-35,0,C,1,0,5,,,7112
1005312,P00294142,M,26-35,1,A,1,0,5,8,15,3768
1005312,P00127942,M,26-35,1,A,1,0,1,2,5,15788
1005312,P00181242,M,26-35,1,A,1,0,11,,,7361
1005312,P00033542,M,26-35,1,A,1,0,5,,,8828
1005315,P00240142,M,26-35,12,A,1,1,5,,,6868
1005317,P00082042,F,26-35,0,A,1,0,8,,,9858
1005317,P00313342,F,26-35,0,A,1,0,5,,,7160
1005319,P00252142,M,18-25,17,B,1,0,8,,,8023
1005321,P00001942,M,26-35,4,C,0,0,5,,,3730
1005323,P00046742,M,26-35,20,B,1,1,1,2,15,11759
1005327,P00321742,M,26-35,7,A,1,0,5,8,17,6896
1005333,P00027642,F,26-35,7,A,4+,0,8,,,8084
1005337,P00030842,F,36-45,3,C,3,1,1,2,15,19446
1005338,P00275842,M,26-35,17,C,4+,0,2,9,15,16031
1005339,P00322942,M,18-25,17,C,1,0,2,8,16,9562
1005342,P00026042,F,36-45,7,B,2,0,8,14,17,5906
1005345,P00015142,F,26-35,17,C,2,1,5,,,8895
1005345,P00316842,F,26-35,17,C,2,1,4,5,,2091
1005348,P00231942,M,18-25,5,B,1,0,11,,,5915
1005349,P00153842,F,51-55,2,C,1,1,8,14,16,9756
1005350,P00019342,M,18-25,5,A,1,0,1,6,15,15826
1005352,P00178342,F,36-45,5,C,1,1,8,,,9811
1005359,P00192642,M,18-25,16,B,3,0,8,17,,8133
1005359,P00010942,M,18-25,16,B,3,0,1,2,6,11984
1005359,P00046142,M,18-25,16,B,3,0,1,16,,15288
1005362,P00087842,M,36-45,13,C,1,0,12,,,346
1005365,P00128742,M,18-25,12,C,0,0,1,,,15765
1005366,P00101842,M,18-25,12,C,3,0,6,16,,12411
1005366,P00282642,M,18-25,12,C,3,0,5,,,5201
1005366,P00117442,M,18-25,12,C,3,0,5,14,,7162
1005367,P00233542,M,18-25,4,A,1,0,1,15,,11641
1005367,P00050342,M,18-25,4,A,1,0,5,8,17,1951
1005367,P00229742,M,18-25,4,A,1,0,1,16,,19431
1005368,P00105342,F,26-35,17,C,1,0,1,2,15,11479
1005368,P00296042,F,26-35,17,C,1,0,8,13,16,8041
1005371,P00048842,M,26-35,11,A,0,0,8,,,9853
1005371,P00155742,M,26-35,11,A,0,0,8,,,9782
1005371,P00101142,M,26-35,11,A,0,0,8,,,7934
1005371,P00057942,M,26-35,11,A,0,0,1,2,6,19524
1005376,P00184042,M,26-35,17,B,1,1,1,8,,19345
1005384,P00173542,F,26-35,3,A,4+,0,5,8,,8615
1005386,P00345842,M,26-35,14,C,3,0,2,8,14,10002
1005387,P00052842,F,26-35,1,B,4+,1,10,15,,23080
1005387,P00048742,F,26-35,1,B,4+,1,5,,,3503
1005388,P00035242,F,18-25,4,C,1,0,8,14,,7893
1005389,P00187442,M,46-50,7,C,4+,1,2,4,5,9678
1005394,P00116142,M,18-25,0,A,2,0,10,13,16,14285
1005394,P00085642,M,18-25,0,A,2,0,5,14,,6995
1005394,P00126042,M,18-25,0,A,2,0,8,14,,9848
1005394,P00011942,M,18-25,0,A,2,0,8,13,14,8032
1005394,P00033642,M,18-25,0,A,2,0,5,8,,6863
1005394,P00188442,M,18-25,0,A,2,0,5,7,,6882
1005397,P00174442,M,18-25,0,B,2,1,5,,,5465
1005402,P00034742,F,26-35,0,C,4+,1,5,14,17,8871
1005403,P00120042,M,0-17,10,B,1,0,1,2,,11908
1005404,P00147742,M,26-35,0,C,4+,1,1,16,,19255
1005406,P00111842,F,36-45,0,C,3,1,8,,,6125
1005412,P00080342,M,26-35,12,A,3,0,1,6,8,19428
1005412,P00279542,M,26-35,12,A,3,0,8,,,9804
1005414,P00250642,M,0-17,10,C,2,0,11,,,4465
1005418,P00028842,F,26-35,0,C,1,1,6,8,,16651
1005419,P00237542,F,18-25,12,C,3,1,1,15,16,15791
1005422,P00128242,M,51-55,7,A,2,1,5,12,14,5368
1005424,P00080342,F,36-45,2,C,2,0,1,6,8,15888
1005424,P00110942,F,36-45,2,C,2,0,1,2,,15701
1005427,P00083842,M,36-45,19,B,0,0,5,14,,7132
1005428,P00104542,F,26-35,6,B,4+,0,8,,,5922
1005428,P00058442,F,26-35,6,B,4+,0,5,14,,8897
1005430,P00001142,F,46-50,1,B,1,1,5,8,14,8854
1005431,P00216742,M,55+,1,C,3,1,5,,,7036
1005431,P00224142,M,55+,1,C,3,1,8,,,7956
1005431,P00163842,M,55+,1,C,3,1,8,,,7993
1005433,P00206342,F,36-45,17,B,3,1,5,8,,8690
1005433,P00077042,F,36-45,17,B,3,1,5,,,7159
1005433,P00208842,F,36-45,17,B,3,1,11,16,,3034
1005433,P00189142,F,36-45,17,B,3,1,8,,,4113
1005433,P00104942,F,36-45,17,B,3,1,5,,,6933
1005433,P00240142,F,36-45,17,B,3,1,5,,,8889
1005434,P00033042,F,26-35,7,A,1,1,5,14,,1989
1005441,P0096842,M,51-55,7,C,0,1,3,4,12,10869
1005447,P00176842,M,46-50,2,A,3,0,12,14,,1730
1005448,P00080342,M,46-50,19,A,4+,0,1,6,8,12022
1005448,P00109242,M,46-50,19,A,4+,0,6,8,10,20043
1005448,P00117442,M,46-50,19,A,4+,0,5,14,,7058
1005450,P00248342,M,18-25,12,A,1,0,8,13,,4219
1005457,P00245642,M,18-25,12,A,1,1,5,11,12,3639
1005463,P00054942,M,36-45,0,B,3,1,5,8,,7175
1005466,P00210942,M,26-35,12,B,1,0,5,12,,5248
1005468,P00287342,M,26-35,12,A,1,0,5,,,7077
1005468,P00339842,M,26-35,12,A,1,0,1,14,15,11642
1005468,P00034842,M,26-35,12,A,1,0,5,14,,5456
1005472,P00127942,M,36-45,1,C,0,1,1,2,5,7726
1005475,P00111942,M,26-35,4,A,2,0,8,17,,9810
1005475,P00285842,M,26-35,4,A,2,0,5,,,6939
1005479,P00288542,M,36-45,1,C,4+,0,8,,,9763
1005480,P00085442,F,26-35,14,B,0,1,12,14,,1373
1005483,P00039742,F,26-35,6,B,3,0,5,,,5194
1005488,P00112142,M,26-35,15,C,1,0,1,2,14,15221
1005488,P00143642,M,26-35,15,C,1,0,1,2,6,4230
1005492,P00074242,M,18-25,4,A,4+,1,5,,,1912
1005492,P00337842,M,18-25,4,A,4+,1,5,,,7035
1005493,P00237542,M,36-45,12,B,3,0,1,15,16,8257
1005493,P00100942,M,36-45,12,B,3,0,5,,,5244
1005494,P00346242,F,36-45,17,B,1,1,1,15,,15283
1005501,P00345242,M,26-35,2,A,3,0,5,11,,5371
1005501,P00347142,M,26-35,2,A,3,0,5,,,7152
1005504,P00273742,M,46-50,7,B,1,1,1,17,,19514
1005504,P00284642,M,46-50,7,B,1,1,5,8,,7143
1005509,P00215942,M,26-35,0,A,1,0,8,,,10060
1005509,P00163842,M,26-35,0,A,1,0,8,,,7952
1005511,P00127842,M,46-50,1,B,1,1,1,2,15,19384
1005511,P00173842,M,46-50,1,B,1,1,1,2,15,15482
1005511,P00081142,M,46-50,1,B,1,1,6,8,14,20390
1005511,P00277242,M,46-50,1,B,1,1,16,,,16279
1005516,P00126842,F,51-55,16,C,3,1,8,,,6018
1005517,P00088342,M,55+,0,C,2,1,8,14,,7956
1005517,P00184042,M,55+,0,C,2,1,1,8,,19348
1005520,P00127642,M,46-50,1,C,0,1,1,2,15,15619
1005522,P00319342,M,26-35,14,B,0,0,5,8,,8872
1005522,P00182242,M,26-35,14,B,0,0,1,5,6,8022
1005522,P0096742,M,26-35,14,B,0,0,2,4,12,12756
1005523,P00110842,M,36-45,0,B,2,1,1,2,5,19301
1005523,P00037142,M,36-45,0,B,2,1,1,2,5,15624
1005523,P00255942,M,36-45,0,B,2,1,1,16,,15892
1005523,P00274342,M,36-45,0,B,2,1,2,8,14,9765
1005524,P00191642,F,0-17,10,B,1,0,3,4,12,13292
1005524,P00155342,F,0-17,10,B,1,0,5,13,,5178
1005526,P00093242,F,36-45,2,A,0,0,8,,,7950
1005530,P00342742,F,18-25,4,B,0,0,8,14,,7828
1005530,P00073842,F,18-25,4,B,0,0,1,15,17,11998
1005530,P00280842,F,18-25,4,B,0,0,1,8,,15563
1005530,P00163342,F,18-25,4,B,0,0,6,8,,12159
1005530,P00031042,F,18-25,4,B,0,0,8,,,10046
1005530,P00027542,F,18-25,4,B,0,0,8,,,3934
1005533,P00225042,F,51-55,2,A,1,1,8,,,8085
1005535,P00265242,M,26-35,15,B,1,1,5,8,,7048
1005536,P00284042,M,26-35,16,B,2,1,8,17,,4064
1005536,P00182642,M,26-35,16,B,2,1,2,4,9,3350
1005537,P00247642,F,55+,1,C,2,0,7,,,20551
1005539,P00154642,F,26-35,20,B,1,1,8,,,5994
1005539,P00272242,F,26-35,20,B,1,1,8,,,8061
1005543,P00192542,M,26-35,17,A,2,0,1,2,9,11577
1005543,P00245642,M,26-35,17,A,2,0,5,11,12,5331
1005548,P00255842,F,18-25,4,A,4+,0,16,,,16809
1005550,P00046742,M,36-45,15,B,2,0,1,2,15,19664
1005550,P00327342,M,36-45,15,B,2,0,16,,,20947
1005550,P00185442,M,36-45,15,B,2,0,15,,,16904
1005553,P00046742,M,36-45,3,C,3,0,1,2,15,11453
1005553,P00223142,M,36-45,3,C,3,0,5,,,8688
1005554,P00181842,M,26-35,1,B,1,0,11,,,7420
1005555,P00057742,M,0-17,10,B,2,0,2,8,18,13305
1005555,P00227842,M,0-17,10,B,2,0,2,5,,9806
1005555,P00345742,M,0-17,10,B,2,0,1,2,15,4186
1005556,P00086442,M,46-50,6,A,0,0,8,13,15,5933
1005558,P00068042,M,0-17,10,B,2,0,3,4,,2876
1005558,P00057542,M,0-17,10,B,2,0,3,4,5,5443
1005567,P00153842,M,51-55,3,B,0,1,8,14,16,10062
1005567,P00145442,M,51-55,3,B,0,1,8,15,,7876
1005567,P00218842,M,51-55,3,B,0,1,5,,,3738
1005570,P00191542,M,26-35,1,B,3,0,4,5,,2804
1005575,P00190042,M,36-45,7,C,2,0,3,4,5,5326
1005578,P00193542,F,18-25,1,C,1,1,1,2,,15448
1005579,P00184942,F,36-45,7,B,4+,1,1,8,17,18970
1005580,P00326642,M,46-50,7,B,4+,0,8,,,7917
1005584,P00005742,F,51-55,0,A,4+,0,8,14,,9871
1005589,P00309242,F,26-35,0,A,0,1,5,8,,8698
1005595,P00111142,M,26-35,20,B,1,0,1,15,16,15613
1005600,P00040042,F,46-50,0,C,1,0,5,,,5227
1005605,P00250642,F,18-25,2,A,0,0,11,,,1704
1005605,P00187342,F,18-25,2,A,0,0,4,5,15,750
1005605,P00127042,F,18-25,2,A,0,0,4,5,,1458
1005606,P00347042,F,26-35,14,C,1,0,8,,,10049
1005616,P00192942,M,46-50,1,C,3,0,5,,,7078
1005616,P00128942,M,46-50,1,C,3,0,1,11,,19311
1005618,P00139942,F,18-25,4,B,3,0,5,,,6904
1005619,P00025542,F,18-25,4,C,0,0,8,,,6174
1005621,P00222942,M,26-35,7,A,1,0,1,2,8,4031
1005621,P00041542,M,26-35,7,A,1,0,8,,,5860
1005623,P00313342,M,26-35,11,B,2,1,5,,,7040
1005623,P00196542,M,26-35,11,B,2,1,5,8,14,7175
1005623,P00218442,M,26-35,11,B,2,1,1,,,15578
1005625,P00124742,M,26-35,1,C,3,1,10,16,,18819
1005625,P00219742,M,26-35,1,C,3,1,6,11,16,16197
1005626,P00034042,M,55+,16,B,3,0,1,2,16,19589
1005626,P00359042,M,55+,16,B,3,0,2,8,14,9791
1005626,P00202142,M,55+,16,B,3,0,8,16,17,9788
1005627,P00000642,M,26-35,0,A,4+,1,1,6,16,11774
1005627,P00127542,M,26-35,0,A,4+,1,1,2,15,12089
